100,87,108,86,209,124,517,209
107,95,98,96,205,120,505,208
100,95,96,96,206,123,510,211
98,96,170,88,211,118,503,211
100,95,171,88,212,115,503,211
100,95,170,88,207,119,503,209
100,95,172,88,211,118,498,201
102,95,170,88,213,120,498,203
100,96,170,88,214,118,498,211
100,95,98,94,217,121,498,212
102,95,99,94,213,118,492,202
106,94,100,94,217,120,493,203
107,95,96,93,218,121,496,208
106,95,102,94,217,119,491,205
107,95,96,93,217,120,491,203
107,94,109,96,208,121,491,202
106,95,97,94,206,119,490,203
107,95,96,93,206,120,491,204
107,95,97,94,216,120,489,204
108,94,97,93,218,120,488,202
108,95,171,87,216,119,488,201
107,95,99,94,216,118,488,201
107,95,100,94,216,120,484,201
107,95,97,94,217,120,482,200
106,95,98,96,217,119,484,200
107,95,97,94,215,119,480,203
107,95,97,94,217,120,478,202
108,94,172,87,216,119,478,201
108,95,173,87,217,120,478,201
108,95,171,88,217,120,480,201
108,95,173,87,217,119,473,202
106,95,98,94,216,120,473,203
108,95,172,87,216,120,474,200
108,95,175,87,215,120,474,202
108,94,97,93,207,119,473,202
108,95,172,87,215,119,473,202
107,95,97,93,215,119,473,225
108,95,168,88,215,119,495,205
108,94,97,93,215,118,494,202
108,95,168,88,214,118,469,203
108,95,169,88,215,118,469,203
108,95,169,87,215,119,493,203
108,95,169,87,215,120,470,217
108,95,171,87,214,118,491,205
108,94,98,96,214,118,469,206
108,95,98,95,214,119,468,206
108,95,97,94,214,119,468,203
107,95,172,87,215,119,474,202
108,95,169,88,213,119,474,202
107,95,100,94,215,120,489,207
108,95,172,87,214,119,489,203
108,95,100,94,211,119,472,204
108,95,100,94,211,119,471,203
108,95,99,94,214,120,472,203
108,95,170,87,215,119,470,217
108,95,168,88,215,120,470,216
108,94,169,88,215,119,466,208
108,95,169,88,217,121,465,208
108,95,173,87,215,119,463,215
108,94,169,88,216,118,471,203
108,95,169,88,214,118,471,203
108,95,171,87,216,120,464,219
108,95,169,87,215,119,464,219
107,95,97,95,215,119,470,202
107,95,97,95,215,119,469,202
108,94,167,88,216,120,470,203
100,95,97,95,216,119,467,202
108,95,168,88,215,120,468,201
98,95,108,92,216,120,467,201
100,95,108,93,216,119,467,201
97,95,169,86,215,122,468,203
97,95,169,87,217,123,470,202
97,96,169,87,216,123,468,202
98,96,169,87,217,123,468,200
97,95,168,87,216,123,468,200
101,95,167,87,216,122,466,199
98,95,167,87,216,123,467,198
97,95,168,87,217,122,467,199
101,95,167,87,216,123,466,197
99,95,169,87,216,121,466,200
102,95,166,87,216,123,476,201
101,95,168,87,216,121,466,199
99,96,170,88,216,126,462,199
98,95,100,97,216,123,462,200
98,95,97,94,216,122,462,199
99,95,97,94,214,121,465,199
98,95,170,87,214,121,465,199
99,96,97,96,216,123,464,198
98,96,97,94,217,123,464,197
98,95,100,94,218,124,464,198
99,95,97,93,214,122,475,193
99,96,97,94,217,126,476,202
99,96,97,94,214,121,476,200
98,96,96,93,213,120,476,200
112,90,174,87,214,119,463,198
112,90,170,88,213,119,463,199
112,91,175,87,214,119,463,199
112,90,172,87,214,118,464,198
112,90,171,87,213,118,464,199
112,90,171,87,213,119,473,203
112,91,176,87,213,118,473,202
111,92,172,87,212,118,473,200
111,91,172,87,215,120,464,199
112,90,171,87,215,119,465,199
111,90,171,87,213,120,460,201
111,90,172,87,213,121,459,199
111,90,172,86,213,120,460,202
111,90,169,87,213,119,459,202
111,90,173,87,213,120,459,202
110,91,102,96,213,120,461,218
111,91,172,87,213,120,460,219
110,90,172,87,213,120,458,218
111,90,173,87,213,120,460,191
111,91,172,87,213,120,458,218
110,90,172,87,213,119,459,203
110,90,173,87,213,119,456,203
110,91,171,87,213,120,461,190
110,91,171,87,213,119,461,220
109,92,98,96,213,120,459,190
109,92,98,96,213,120,460,191
109,92,98,96,213,119,460,191
98,96,108,92,212,120,460,189
97,97,108,92,213,120,460,189
107,92,98,96,213,120,460,190
108,92,97,96,213,120,460,189
107,92,97,96,213,119,460,188
96,93,104,92,214,120,460,189
96,93,105,92,213,120,459,191
95,93,98,97,211,122,459,200
98,96,105,92,214,120,459,200
97,96,94,93,214,120,458,190
98,94,104,92,213,121,459,190
98,96,96,95,213,121,459,189
96,96,95,95,214,120,459,190
97,96,103,95,214,119,459,188
97,96,95,95,213,120,459,189
98,95,96,94,213,120,459,188
98,96,96,95,214,119,459,189
98,96,95,95,214,120,458,189
98,96,96,95,214,119,458,188
96,96,102,95,214,120,458,189
96,96,101,95,214,120,458,188
98,96,95,95,214,120,458,188
97,96,103,95,214,119,458,188
98,96,96,95,213,119,457,191
98,96,96,95,213,120,450,203
97,96,96,95,213,120,449,204
96,96,98,95,215,120,449,202
97,96,102,95,211,121,449,203
97,96,102,95,211,120,449,202
97,96,96,95,214,120,457,192
97,96,99,95,215,120,458,192
97,96,95,95,214,120,449,205
97,96,95,95,213,120,449,203
98,96,95,95,215,120,450,202
97,96,103,95,212,121,456,187
97,96,101,95,211,122,448,202
97,96,101,95,215,120,449,203
97,95,101,94,213,120,450,203
98,96,95,95,214,120,448,203
98,96,96,95,215,120,448,203
96,95,103,93,214,120,448,203
98,96,96,95,214,120,447,203
96,96,103,95,215,120,447,203
97,96,95,95,213,120,447,202
96,96,104,94,214,120,447,202
97,96,95,93,212,120,447,203
97,96,95,94,214,121,446,204
96,96,95,94,213,121,447,202
96,96,97,95,213,121,447,203
96,96,98,95,213,120,447,202
97,96,95,95,213,122,445,203
97,95,95,94,213,122,446,203
97,95,95,94,213,122,447,203
97,96,170,87,217,123,446,204
97,96,103,93,213,121,446,202
98,95,101,94,213,122,446,203
103,96,97,95,213,121,444,203
99,96,97,95,213,123,446,190
98,96,97,95,212,123,445,190
98,96,97,98,213,123,445,190
97,97,95,95,212,123,446,189
97,97,94,95,214,122,446,190
97,96,94,95,212,123,444,202
96,95,98,97,213,121,443,203
96,96,95,98,212,122,443,204
98,97,95,95,211,121,444,204
98,97,95,95,212,122,442,204
99,97,95,95,210,123,444,190
95,95,99,94,210,124,443,204
98,97,96,95,212,122,441,205
99,97,97,95,212,122,441,205
99,97,97,95,212,121,442,203
101,96,96,95,209,122,442,199
101,96,96,95,209,120,443,199
97,96,95,95,213,121,441,204
99,96,94,95,212,121,441,202
98,96,94,95,213,121,441,204
99,96,94,95,213,121,442,202
99,96,94,95,213,120,441,202
98,96,97,95,214,122,442,202
98,96,97,95,214,121,442,204
101,96,98,98,203,121,441,200
100,96,91,95,203,122,441,200
101,96,92,95,207,121,441,200
100,96,92,95,203,122,441,202
100,96,92,95,203,120,441,202
99,96,91,95,203,121,440,202
100,96,93,95,202,121,441,206
100,96,92,95,203,121,441,203
101,96,92,96,202,120,441,200
100,96,92,95,202,121,441,200
100,96,91,95,207,120,440,202
100,96,92,95,207,122,440,202
99,96,91,95,207,122,439,201
99,96,91,95,208,121,438,203
99,96,91,95,208,122,448,188
99,96,90,95,207,121,439,201
99,96,90,95,207,122,448,186
98,96,90,95,207,122,439,203
100,96,169,82,208,122,439,204
99,96,91,95,210,122,439,203
100,95,164,83,207,120,438,204
99,96,90,95,212,122,439,203
99,96,89,95,211,122,437,203
98,96,89,95,211,122,438,203
100,95,162,88,213,122,438,203
99,96,167,87,212,123,439,204
99,96,170,87,210,122,438,203
99,95,166,87,211,122,438,204
99,96,89,96,213,122,438,205
99,95,90,95,212,122,438,205
99,96,167,87,212,122,438,205
100,96,172,87,211,122,438,204
99,95,170,86,202,121,436,205
100,96,168,84,210,121,436,204
98,95,95,95,211,122,443,191
99,96,170,89,212,122,443,192
98,96,170,88,211,120,443,191
98,96,167,87,211,121,443,191
97,96,94,95,212,122,443,190
97,95,100,94,213,122,443,190
100,95,97,97,211,121,442,190
98,95,95,94,212,121,447,191
98,95,95,97,212,120,447,191
97,96,174,87,212,120,447,190
100,95,97,97,211,120,445,188
100,95,97,97,212,121,446,188
97,95,99,97,212,120,445,189
98,95,93,94,212,122,445,188
98,95,96,97,209,122,445,189
101,95,97,94,209,120,445,190
100,95,97,94,209,120,445,190
98,95,101,95,213,120,432,216
98,95,100,94,213,122,432,216
102,95,168,86,213,122,432,215
101,95,98,95,213,123,431,214
102,95,167,89,213,122,432,216
99,95,102,95,210,122,430,214
99,95,170,88,210,122,431,215
101,95,98,97,211,121,430,217
102,95,169,87,211,121,430,217
102,95,106,94,209,122,428,218
101,95,100,97,212,121,439,190
102,95,100,97,212,121,440,190
103,96,173,86,215,124,426,222
104,95,102,94,215,124,424,222
105,95,175,88,216,120,431,192
106,95,174,89,216,122,432,190
106,95,172,88,216,121,432,191
106,95,103,97,218,122,422,220
105,95,103,96,218,122,422,221
109,96,175,87,218,124,432,193
109,96,106,98,218,122,432,190
110,96,107,98,221,123,415,192
111,96,178,89,220,124,413,194
112,95,180,87,221,124,413,192
111,97,108,99,221,123,411,192
113,96,181,88,221,124,410,192
112,97,183,86,222,125,409,192
116,97,181,88,222,123,410,192
115,97,185,89,222,125,409,192
117,96,181,89,223,124,407,198
116,97,186,90,224,125,407,199
