303,97,496,98,428,161,153,231
381,96,494,98,426,154,158,234
421,94,489,97,431,162,166,230
274,106,491,99,430,155,176,233
277,107,495,98,433,160,176,230
357,104,495,98,433,158,176,227
415,92,493,99,437,160,178,230
404,91,491,99,439,151,177,229
454,95,490,99,425,156,178,230
452,94,491,99,435,166,179,227
396,95,490,100,434,169,179,224
252,110,490,100,435,165,178,224
310,105,492,100,434,169,179,226
463,96,496,101,425,163,180,222
434,95,491,100,433,171,180,224
399,95,490,102,433,174,180,224
397,95,491,102,432,173,180,221
397,96,490,102,432,175,179,221
395,97,491,103,432,174,181,223
393,97,489,102,433,173,181,221
391,98,487,104,431,176,181,228
393,97,487,103,432,174,181,225
392,99,487,105,431,176,182,229
391,98,487,105,431,176,182,230
391,99,487,105,431,175,182,231
390,99,488,105,429,178,182,228
390,98,488,105,429,180,183,227
389,100,487,106,428,181,184,233
389,100,487,106,428,179,184,232
389,100,488,106,428,181,184,233
388,101,486,107,425,180,183,234
388,101,487,107,422,180,184,234
388,103,485,108,426,183,182,231
388,103,486,108,427,182,183,231
386,103,484,108,421,181,182,231
385,104,485,109,419,182,182,232
386,104,484,109,420,182,183,232
384,105,483,110,416,170,183,228
385,105,484,110,409,175,183,229
384,105,482,111,406,180,182,225
382,105,482,110,408,178,183,223
383,105,482,111,407,177,183,224
381,106,480,112,409,183,164,228
382,106,481,112,411,183,165,227
380,108,479,113,417,176,166,228
381,107,478,113,413,179,160,219
377,109,478,114,404,172,177,233
379,108,479,114,415,171,166,222
378,109,478,114,398,174,167,226
378,109,476,115,418,172,180,237
378,109,475,115,416,170,180,232
376,110,475,116,417,167,177,216
377,110,475,116,417,167,176,216
376,111,474,116,417,168,182,217
374,112,473,117,416,171,160,216
375,111,472,117,415,170,165,216
372,112,471,119,411,170,176,217
372,113,472,118,410,184,181,219
370,114,470,120,407,188,170,220
370,114,471,120,407,187,172,220
370,114,471,119,407,188,173,220
369,115,469,120,407,177,185,222
369,116,470,120,407,175,184,223
367,117,467,122,405,175,186,223
367,116,467,122,404,178,186,224
367,115,466,122,405,177,187,224
363,118,465,123,400,189,185,224
361,119,465,123,402,184,186,223
362,118,464,124,391,196,186,218
362,117,464,124,390,197,188,219
360,120,463,124,394,201,186,243
360,120,463,125,392,200,185,243
360,120,462,125,392,202,186,244
358,120,462,125,391,202,181,241
359,120,462,125,392,201,180,241
358,120,460,126,393,193,181,230
358,120,461,126,390,201,181,230
358,120,461,126,390,199,181,229
357,120,459,127,388,200,182,216
356,120,460,127,388,203,183,217
355,121,462,128,392,187,181,202
354,122,460,127,392,187,183,203
353,123,475,128,389,192,184,196
353,123,476,128,389,193,188,195
353,123,476,128,389,195,184,196
352,124,457,131,388,191,190,187
352,124,452,130,389,189,190,188
345,125,464,131,387,189,185,183
346,125,465,130,388,188,182,183
346,125,469,130,388,186,184,182
344,124,454,131,384,201,189,177
343,125,454,131,382,205,188,178
341,126,454,132,383,191,189,174
342,126,458,132,383,191,188,174
343,125,435,131,381,193,187,172
342,125,437,132,381,195,187,171
343,126,433,132,381,195,188,170
340,127,440,132,379,192,188,170
340,126,437,133,379,190,186,170
344,125,433,134,376,197,187,166
345,126,431,134,376,198,187,160
344,126,429,134,377,202,188,158
339,127,429,134,375,194,188,158
339,127,428,135,375,193,188,155
341,125,440,136,372,196,187,159
341,126,433,136,373,196,187,155
338,127,425,138,371,195,188,161
338,127,427,137,371,195,187,162
338,127,427,138,371,195,187,161
