237,215,371,180,-1,-1,-1,-1
219,210,359,187,-1,-1,-1,-1
224,223,367,185,-1,-1,-1,-1
223,226,369,182,-1,-1,-1,-1
222,220,365,183,-1,-1,-1,-1
226,206,365,183,-1,-1,-1,-1
225,205,365,182,-1,-1,-1,-1
226,208,360,182,-1,-1,-1,-1
226,205,360,180,-1,-1,234,220
225,201,356,179,-1,-1,246,235
226,201,356,178,-1,-1,260,242
226,202,356,179,-1,-1,218,242
228,206,352,176,-1,-1,235,245
227,210,352,177,-1,-1,249,241
224,231,343,179,-1,-1,235,220
223,225,343,179,-1,-1,230,227
222,236,341,178,-1,-1,223,243
220,238,337,181,-1,-1,210,242
220,237,337,180,-1,-1,210,248
230,171,333,183,-1,-1,200,245
230,173,333,183,-1,-1,202,242
228,162,321,185,-1,-1,-1,-1
228,160,322,185,-1,-1,-1,-1
228,161,321,185,-1,-1,-1,-1
225,156,318,180,-1,-1,206,230
224,154,318,178,-1,-1,210,225
217,153,313,182,-1,-1,202,222
219,151,312,182,-1,-1,194,220
212,155,307,180,-1,-1,219,219
213,153,309,179,-1,-1,197,211
228,153,309,178,-1,-1,192,209
214,156,304,179,-1,-1,191,205
205,156,303,179,-1,-1,191,207
282,177,296,178,-1,-1,200,200
297,180,297,182,-1,-1,189,198
296,180,297,183,-1,-1,189,198
278,175,288,183,-1,-1,187,189
282,177,288,183,-1,-1,190,188
202,198,280,179,-1,-1,270,181
211,196,280,179,-1,-1,271,205
196,148,263,180,-1,-1,337,197
220,158,270,177,-1,-1,241,186
231,167,270,179,-1,-1,-1,-1
191,207,258,181,-1,-1,199,178
214,201,259,180,-1,-1,-1,-1
194,159,247,180,-1,-1,239,218
194,159,246,179,-1,-1,184,218
193,158,246,179,-1,-1,194,220
184,164,233,180,-1,-1,-1,-1
185,164,233,178,-1,-1,-1,-1
171,171,219,181,-1,-1,-1,-1
171,169,218,179,-1,-1,-1,-1
159,170,204,181,-1,-1,-1,-1
159,170,199,182,-1,-1,167,218
159,172,199,179,-1,-1,-1,-1
144,172,181,185,-1,-1,-1,-1
142,172,180,180,-1,-1,-1,-1
133,174,165,183,-1,-1,-1,-1
125,172,162,181,-1,-1,-1,-1
139,187,149,186,-1,-1,-1,-1
124,201,125,191,-1,-1,-1,-1
130,201,103,205,-1,-1,-1,-1
92,203,120,183,-1,-1,-1,-1
90,206,121,183,-1,-1,-1,-1
78,200,97,184,-1,-1,441,195
75,209,97,182,-1,-1,479,198
77,213,97,181,-1,-1,621,187
54,227,77,183,-1,-1,609,191
57,231,74,183,-1,-1,606,191
38,232,55,185,610,209,592,205
