386,236,416,241,-1,-1,-1,-1
462,226,495,239,-1,-1,-1,-1
462,228,513,241,-1,-1,-1,-1
511,223,511,249,-1,-1,-1,-1
511,226,511,249,-1,-1,-1,-1
511,229,510,249,-1,-1,-1,-1
509,227,508,249,-1,-1,-1,-1
508,223,508,249,-1,-1,-1,-1
508,222,507,249,-1,-1,-1,-1
506,221,506,248,-1,-1,-1,-1
505,221,507,248,-1,-1,-1,-1
504,230,503,249,-1,-1,-1,-1
504,232,402,241,-1,-1,-1,-1
504,230,502,250,-1,-1,-1,-1
500,227,501,247,-1,-1,-1,-1
499,230,502,247,-1,-1,-1,-1
494,222,496,246,-1,-1,-1,-1
494,222,497,247,-1,-1,-1,-1
489,224,489,246,-1,-1,13,231
489,234,496,225,-1,-1,10,229
490,234,493,227,-1,-1,9,230
482,221,483,249,-1,-1,5,232
481,220,483,248,-1,-1,3,229
472,221,423,245,-1,-1,-1,-1
472,220,387,246,-1,-1,-1,-1
472,220,422,246,-1,-1,-1,-1
461,221,426,249,-1,-1,-1,-1
462,220,409,252,-1,-1,-1,-1
451,232,399,245,-1,-1,-1,-1
449,225,453,250,-1,-1,-1,-1
439,226,353,242,-1,-1,-1,-1
436,227,299,248,-1,-1,-1,-1
418,226,337,242,-1,-1,-1,-1
369,236,322,250,-1,-1,-1,-1
353,230,322,247,-1,-1,-1,-1
150,240,306,247,-1,-1,-1,-1
200,240,199,252,-1,-1,-1,-1
234,237,200,249,-1,-1,-1,-1
239,241,191,250,-1,-1,-1,-1
202,244,170,254,-1,-1,-1,-1
170,249,258,248,-1,-1,-1,-1
133,256,255,249,-1,-1,-1,-1
134,256,312,233,-1,-1,-1,-1
82,261,204,244,-1,-1,-1,-1
14,269,295,236,-1,-1,-1,-1
344,232,358,223,-1,-1,-1,-1
343,230,356,236,-1,-1,-1,-1
332,229,357,230,-1,-1,-1,-1
330,229,-1,-1,-1,-1,587,246
329,226,341,239,-1,-1,625,243
313,230,337,238,-1,-1,623,251
315,224,337,241,-1,-1,618,254
300,234,326,231,609,264,616,256
299,228,322,238,609,265,610,254
286,233,305,233,591,260,598,262
283,228,-1,-1,592,261,599,266
282,229,287,232,594,264,599,266
267,232,275,232,580,266,587,267
266,232,269,234,579,267,587,269
256,233,-1,-1,561,261,570,268
252,227,256,246,561,264,569,267
252,226,255,247,561,264,569,269
240,229,240,236,546,263,551,263
239,226,239,245,545,262,552,266
227,225,230,244,532,263,536,263
226,224,224,245,530,263,533,260
212,230,217,242,517,263,524,261
210,233,211,248,516,262,518,256
210,231,210,246,517,264,518,258
199,230,200,247,503,262,510,259
198,233,200,249,505,262,507,257
189,236,192,248,494,261,503,257
188,230,191,248,493,260,504,260
188,233,192,247,492,261,504,258
182,226,184,249,487,260,493,261
181,223,182,249,487,261,493,262
177,235,180,250,483,259,491,254
177,238,179,250,482,259,490,254
175,240,177,248,482,259,486,253
175,240,176,247,481,259,485,257
176,239,176,250,482,259,486,255
178,238,176,249,477,252,474,271
176,238,178,250,477,252,474,273
177,237,177,249,474,258,478,269
175,237,177,245,474,257,473,274
177,237,177,244,474,254,479,261
177,237,180,245,457,262,489,250
177,238,181,247,458,262,490,250
180,237,179,250,453,269,487,249
181,238,178,251,453,269,486,250
182,237,186,251,456,268,489,246
182,237,187,252,455,269,487,245
182,237,186,250,451,273,484,245
185,236,192,250,483,253,487,243
187,237,190,249,483,253,487,243
188,237,195,250,456,267,490,244
188,236,194,248,450,271,491,245
188,236,193,248,451,269,491,244
192,237,197,248,448,266,492,247
192,237,197,249,448,267,492,248
196,238,201,243,447,264,497,251
195,237,202,239,448,265,496,250
199,236,205,253,452,263,501,251
199,237,205,251,447,264,501,251
198,237,205,253,446,264,501,251
204,238,204,247,444,266,504,252
204,238,205,247,444,266,504,253
207,237,208,249,446,268,506,254
207,238,208,249,454,266,507,254
207,238,209,249,461,265,507,254
210,240,216,252,442,272,510,255
210,240,214,251,442,270,510,256
212,239,221,252,443,269,517,250
211,239,222,253,443,268,518,248
216,237,221,246,440,271,519,251
216,237,223,246,440,273,519,250
214,238,225,242,440,272,519,250
217,239,223,246,440,271,521,254
217,246,226,238,440,269,523,257
218,245,228,238,439,267,522,257
218,245,228,238,439,266,523,257
218,247,229,237,440,265,523,256
223,237,230,240,439,266,523,256
225,235,226,241,439,265,525,254
222,238,231,238,439,265,526,256
223,240,231,237,439,264,525,256
228,242,231,235,439,253,525,254
227,233,229,239,439,253,525,255
224,234,233,236,439,254,525,253
222,239,233,236,436,251,523,252
222,237,232,235,437,250,523,252
224,238,231,234,435,249,520,245
223,239,230,241,436,248,520,246
222,239,230,240,435,248,520,245
221,234,232,240,433,252,517,238
222,238,232,235,433,251,518,237
224,237,232,234,430,252,515,235
223,236,231,237,430,252,515,234
222,234,231,240,428,247,512,238
223,235,231,239,425,249,511,236
222,236,232,236,424,248,512,236
221,233,230,245,421,247,508,235
220,233,230,243,421,246,509,235
225,229,229,246,417,247,506,235
225,229,230,245,418,246,507,235
225,228,229,246,419,246,507,235
226,225,229,244,416,244,503,238
225,226,229,244,416,244,504,238
225,226,228,245,413,244,499,237
226,225,226,241,413,244,498,236
227,217,231,244,408,243,496,238
226,216,231,245,409,243,498,237
226,218,232,242,408,243,498,237
225,218,229,242,405,242,496,239
225,218,231,242,406,243,496,239
224,218,227,244,403,240,488,238
225,217,226,243,404,240,488,239
